Element,ProjectId,FileId,Count,Alias,Kind,Line,PackageName,Supported,Automated,Status,Statement,SessionId,SnowConvertCoreVersion,SnowparkVersion,CellId,ExecutionId,ParametersInfo,Technology
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,127,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw\ .withColumn('activity_kab', f.col('kab'))\ .withColumn('activity_kec', f.col('kec'))\ .withColumn('activity_prov', f.substring('kab', 1, 2))\ .withColumn('activity_prov', ( f.col('activity_prov').cast('int') ).cast('string'))\ .drop(""kab"", ""kec"")",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,127,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,f.col('kec'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,127,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,f.col('kec'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,128,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw\ .withColumn('activity_kab', f.col('kab'))\ .withColumn('activity_kec', f.col('kec'))\ .withColumn('activity_prov', f.substring('kab', 1, 2))\ .withColumn('activity_prov', ( f.col('activity_prov').cast('int') ).cast('string'))\ .drop(""kab"", ""kec"")",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,128,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"f.substring('kab', 1, 2)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.substring,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,128,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"f.substring('kab', 1, 2)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""},{""ParamName"":""int"",""ParamType"":""int""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.column.Column.cast,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,129,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,( f.col('activity_prov').cast('int') ).cast('string'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.column.Column.cast,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,129,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,f.col('activity_prov').cast('int'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,129,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw\ .withColumn('activity_kab', f.col('kab'))\ .withColumn('activity_kec', f.col('kec'))\ .withColumn('activity_prov', f.substring('kab', 1, 2))\ .withColumn('activity_prov', ( f.col('activity_prov').cast('int') ).cast('string'))\ .drop(""kab"", ""kec"")",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,129,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,f.col('activity_prov').cast('int'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,129,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,f.col('activity_prov').cast('int'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.drop,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,130,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw\ .withColumn('activity_kab', f.col('kab'))\ .withColumn('activity_kec', f.col('kec'))\ .withColumn('activity_prov', f.substring('kab', 1, 2))\ .withColumn('activity_prov', ( f.col('activity_prov').cast('int') ).cast('string'))\ .drop(""kab"", ""kec"")",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.join,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,133,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw.join(jak_poi, ['h3_10'], 'left')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pandas.io.parsers.readers.TextFileReader"",""ParamType"":""TextFileReader""},{""ParamName"":""list[str]"",""ParamType"":""list""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.column.Column.isNotNull,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,137,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('poi_id').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,137,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw\ .withColumn('h3_7_poi', f.when(col('poi_id').isNotNull(), col('poi_id'))\ .otherwise(col('h3_7')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Module,137,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"f.when(col('poi_id').isNotNull(), col('poi_id'))\ .otherwise(col('h3_7'))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,137,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('poi_id'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,137,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('poi_id').isNotNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.when,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,137,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"f.when(col('poi_id').isNotNull(), col('poi_id'))\ .otherwise(col('h3_7'))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.column.Column.otherwise,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,138,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"f.when(col('poi_id').isNotNull(), col('poi_id'))\ .otherwise(col('h3_7'))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,138,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('h3_7'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.join,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,142,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"usual_env\ .join(lau_ref.select(['idkec', 'nmkab', 'nmkec']), usual_env.home_kec == lau_ref.idkec, how = 'left')\ .drop('idkec')\ .withColumn('home_h3_7', to_parent_res7_udf(col('home_h3_8')))\ .withColumn('work_h3_7', to_parent_res7_udf(col('work_h3_8')))\ .drop('home_h3_8', 'work_h3_8')\ .withColumnRenamed('nmkab', 'home_nmkab')\ .withColumnRenamed('nmkec', 'home_nmkec')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":null},{""ParamName"":""bool"",""ParamType"":""bool""},{""ParamName"":""how"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.__getattr__,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,143,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,usual_env.home_kec,0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.dataframe.DataFrame.drop,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,145,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"usual_env\ .join(lau_ref.select(['idkec', 'nmkab', 'nmkec']), usual_env.home_kec == lau_ref.idkec, how = 'left')\ .drop('idkec')\ .withColumn('home_h3_7', to_parent_res7_udf(col('home_h3_8')))\ .withColumn('work_h3_7', to_parent_res7_udf(col('work_h3_8')))\ .drop('home_h3_8', 'work_h3_8')\ .withColumnRenamed('nmkab', 'home_nmkab')\ .withColumnRenamed('nmkec', 'home_nmkec')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,146,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"usual_env\ .join(lau_ref.select(['idkec', 'nmkab', 'nmkec']), usual_env.home_kec == lau_ref.idkec, how = 'left')\ .drop('idkec')\ .withColumn('home_h3_7', to_parent_res7_udf(col('home_h3_8')))\ .withColumn('work_h3_7', to_parent_res7_udf(col('work_h3_8')))\ .drop('home_h3_8', 'work_h3_8')\ .withColumnRenamed('nmkab', 'home_nmkab')\ .withColumnRenamed('nmkec', 'home_nmkec')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql._typing.UserDefinedFunctionLike"",""ParamType"":""UserDefinedFunctionLike""}]",Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,146,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('home_h3_8'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,147,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"usual_env\ .join(lau_ref.select(['idkec', 'nmkab', 'nmkec']), usual_env.home_kec == lau_ref.idkec, how = 'left')\ .drop('idkec')\ .withColumn('home_h3_7', to_parent_res7_udf(col('home_h3_8')))\ .withColumn('work_h3_7', to_parent_res7_udf(col('work_h3_8')))\ .drop('home_h3_8', 'work_h3_8')\ .withColumnRenamed('nmkab', 'home_nmkab')\ .withColumnRenamed('nmkec', 'home_nmkec')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql._typing.UserDefinedFunctionLike"",""ParamType"":""UserDefinedFunctionLike""}]",Python
pyspark.sql.functions.col,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,147,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('work_h3_8'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.drop,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,148,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"usual_env\ .join(lau_ref.select(['idkec', 'nmkab', 'nmkec']), usual_env.home_kec == lau_ref.idkec, how = 'left')\ .drop('idkec')\ .withColumn('home_h3_7', to_parent_res7_udf(col('home_h3_8')))\ .withColumn('work_h3_7', to_parent_res7_udf(col('work_h3_8')))\ .drop('home_h3_8', 'work_h3_8')\ .withColumnRenamed('nmkab', 'home_nmkab')\ .withColumnRenamed('nmkec', 'home_nmkec')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.withColumnRenamed,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,149,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"usual_env\ .join(lau_ref.select(['idkec', 'nmkab', 'nmkec']), usual_env.home_kec == lau_ref.idkec, how = 'left')\ .drop('idkec')\ .withColumn('home_h3_7', to_parent_res7_udf(col('home_h3_8')))\ .withColumn('work_h3_7', to_parent_res7_udf(col('work_h3_8')))\ .drop('home_h3_8', 'work_h3_8')\ .withColumnRenamed('nmkab', 'home_nmkab')\ .withColumnRenamed('nmkec', 'home_nmkec')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.withColumnRenamed,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,150,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"usual_env\ .join(lau_ref.select(['idkec', 'nmkab', 'nmkec']), usual_env.home_kec == lau_ref.idkec, how = 'left')\ .drop('idkec')\ .withColumn('home_h3_7', to_parent_res7_udf(col('home_h3_8')))\ .withColumn('work_h3_7', to_parent_res7_udf(col('work_h3_8')))\ .drop('home_h3_8', 'work_h3_8')\ .withColumnRenamed('nmkab', 'home_nmkab')\ .withColumnRenamed('nmkec', 'home_nmkec')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.join,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,157,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw\ .join(usual_env, ['msisdn', 'event_month'], 'left')\ .select(['event_month', 'msisdn', 'home_kab', 'home_nmkab', 'home_kec', 'home_nmkec', 'work_kab', 'home_h3_7', 'work_h3_7', 'operator', 'country', 'latitude', 'longitude', 'nmprov', 'nmkab', 'nmkec', 'activity_prov', 'activity_kab', 'activity_kec', 'h3_10', 'h3_9', 'h3_7', 'h3_7_poi', 'poi_id', 'poi', 'start_datetime', 'end_datetime'])\ .withColumn('home_kab', f.when(( col('home_kab').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('home_kab')))\ .withColumn('work_kab', f.when(( col('work_kab').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('work_kab')))\ .withColumn('home_h3_7', f.when(( col('home_h3_7').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('home_h3_7')))\ .withColumn('work_h3_7', f.when(( col('work_h3_7').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('work_h3_7')))\ .withColumn('country', f.upper(col('country')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.dataframe.DataFrame"",""ParamType"":""DataFrame""},{""ParamName"":""list[str]"",""ParamType"":""list""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.dataframe.DataFrame.select,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,158,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw\ .join(usual_env, ['msisdn', 'event_month'], 'left')\ .select(['event_month', 'msisdn', 'home_kab', 'home_nmkab', 'home_kec', 'home_nmkec', 'work_kab', 'home_h3_7', 'work_h3_7', 'operator', 'country', 'latitude', 'longitude', 'nmprov', 'nmkab', 'nmkec', 'activity_prov', 'activity_kab', 'activity_kec', 'h3_10', 'h3_9', 'h3_7', 'h3_7_poi', 'poi_id', 'poi', 'start_datetime', 'end_datetime'])\ .withColumn('home_kab', f.when(( col('home_kab').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('home_kab')))\ .withColumn('work_kab', f.when(( col('work_kab').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('work_kab')))\ .withColumn('home_h3_7', f.when(( col('home_h3_7').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('home_h3_7')))\ .withColumn('work_h3_7', f.when(( col('work_h3_7').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('work_h3_7')))\ .withColumn('country', f.upper(col('country')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""list[str]"",""ParamType"":""list""}]",Python
pyspark.sql.column.Column.isNull,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,162,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,col('home_kab').isNull(),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.column.Column.otherwise,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,162,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"f.when(( col('home_kab').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('home_kab'))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_2. Pipeline Periodically - Mobility Trip.ipynb,1,,Function,162,notebook.Sample_2. Pipeline Periodically - Mobility Trip,True,True,Direct,"master_raw\ .join(usual_env, ['msisdn', 'event_month'], 'left')\ .select(['event_month', 'msisdn', 'home_kab', 'home_nmkab', 'home_kec', 'home_nmkec', 'work_kab', 'home_h3_7', 'work_h3_7', 'operator', 'country', 'latitude', 'longitude', 'nmprov', 'nmkab', 'nmkec', 'activity_prov', 'activity_kab', 'activity_kec', 'h3_10', 'h3_9', 'h3_7', 'h3_7_poi', 'poi_id', 'poi', 'start_datetime', 'end_datetime'])\ .withColumn('home_kab', f.when(( col('home_kab').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('home_kab')))\ .withColumn('work_kab', f.when(( col('work_kab').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('work_kab')))\ .withColumn('home_h3_7', f.when(( col('home_h3_7').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('home_h3_7')))\ .withColumn('work_h3_7', f.when(( col('work_h3_7').isNull() ) & ( col('country') != 'INDONESIA' ), col('country')).otherwise(col('work_h3_7')))\ .withColumn('country', f.upper(col('country')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,11,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
