h3_10,msisdn_encrypted,operator,country,service,datetime,longitude,latitude,idkab,nmkab,event_year,event_month,month,idprov
8a8c107aaccffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-18 06:14:57,106.84337,-6.2583,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107aaccffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-18 06:14:57,106.84337,-6.2583,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107aaccffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-18 06:15:57,106.84337,-6.2583,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107aaccffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-18 06:15:57,106.84337,-6.2583,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107aaccffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-18 06:24:00,106.84337,-6.2583,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107aaccffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-18 06:24:00,106.84337,-6.2583,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 06:38:23,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 06:46:59,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 06:47:23,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 07:09:26,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 07:18:48,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 07:20:09,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-18 07:41:16,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-18 07:52:06,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-18 07:54:28,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-18 08:44:40,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 09:21:54,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 09:34:08,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10799ba7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-18 10:29:02,106.820018,-6.194693,3173,JAKARTA PUSAT,2021,9,2021-09-01,31
8a8c10799ba7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-18 10:29:02,106.820018,-6.194693,3173,JAKARTA PUSAT,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-18 11:16:40,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 00:02:43,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 00:11:02,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 00:43:04,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 00:54:56,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 01:24:48,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c106a626ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 01:35:35,106.79376,-6.17351,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a040ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 01:35:39,106.78796,-6.17144,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a626ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 01:35:48,106.79376,-6.17351,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a040ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 02:54:54,106.78796,-6.17144,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a626ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 02:58:27,106.79376,-6.17351,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a626ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 03:00:04,106.79376,-6.17351,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c10792727fff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 03:31:00,106.90816,-6.15952,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c106a0ceffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:04:57,106.789903,-6.177731,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a626ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:06:44,106.79376,-6.17351,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a0daffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:07:33,106.79446,-6.17951,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a040ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:07:47,106.78796,-6.17144,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a18e7fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:22:52,106.76428,-6.19069,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a1c77fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:25:54,106.7689,-6.18542,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a1997fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:26:56,106.76926,-6.1896,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a1997fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:28:38,106.76926,-6.1896,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a156ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:34:13,106.76517,-6.18159,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a156ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:34:29,106.76517,-6.18159,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a1997fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:35:00,106.76926,-6.1896,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a1997fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 04:36:04,106.76926,-6.1896,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 05:00:09,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c106a1997fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 05:17:34,106.76926,-6.1896,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c1061259ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 05:22:38,106.76309,-6.19706,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a56a7fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 05:25:32,106.77586,-6.19023,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a0947fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 05:29:23,106.78638,-6.18906,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c106a0947fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 05:29:31,106.78638,-6.18906,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 05:30:05,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 05:30:45,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c106a4777fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 05:31:32,106.79639,-6.18887,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c10798347fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 05:41:38,106.83343,-6.18396,3173,JAKARTA PUSAT,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 05:45:52,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 06:03:57,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 06:04:27,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 06:11:54,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 06:17:11,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 06:23:45,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 06:25:20,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 06:30:31,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 06:38:55,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 06:39:05,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 06:46:42,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c70ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 07:09:00,106.8909,-6.14356,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c70ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 07:09:55,106.8909,-6.14356,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 09:26:21,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-19 09:53:14,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 10:00:24,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079d327fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 10:07:29,106.83086,-6.20507,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c1079d327fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 10:09:20,106.83086,-6.20507,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 10:15:48,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6cc37fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 10:35:30,106.90285,-6.14917,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 10:35:43,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 10:35:56,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 10:36:07,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 11:06:04,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 11:25:30,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 11:28:24,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-19 11:34:18,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 01:34:12,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 01:34:24,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-20 04:09:55,106.89385,-6.15275,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-20 06:17:17,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107aaccffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-20 07:30:54,106.84337,-6.2583,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107aaccffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-20 07:30:54,106.84337,-6.2583,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-20 07:44:56,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 08:45:16,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 09:15:29,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 09:38:40,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 09:39:08,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 09:46:02,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 10:55:46,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-20 11:30:14,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 11:35:49,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 11:36:08,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 11:36:22,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6cc37fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-20 11:36:34,106.90285,-6.14917,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-21 00:16:28,106.89385,-6.15275,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-21 00:37:57,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-21 01:33:25,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-21 01:34:25,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-21 01:46:26,106.89385,-6.15275,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c0affff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-21 03:05:13,106.89337,-6.14619,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-21 03:05:27,106.89385,-6.15275,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c8dffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-21 03:05:45,106.89385,-6.15275,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c12b6c0affff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-21 04:09:19,106.89337,-6.14619,3175,JAKARTA UTARA,2021,9,2021-09-01,31
